date,year,month,min_cfs,max_cfs,mean_cfs
2011-09,2011,09,434.0,614.0,508.23333333333335
2011-10,2011,10,479.0,668.0,585.5806451612904
2011-11,2011,11,469.0,661.0,556.9
2011-12,2011,12,303.0,578.0,439.741935483871
2012-01,2012,01,360.0,525.0,419.51612903225805
2012-02,2012,02,326.0,450.0,390.8965517241379
2012-03,2012,03,322.0,592.0,496.61290322580646
2012-04,2012,04,453.0,1010.0,669.9666666666667
2012-05,2012,05,443.0,691.0,559.0645161290323
2012-06,2012,06,47.2,486.0,226.97333333333333
2012-07,2012,07,37.0,392.0,209.3548387096774
2012-08,2012,08,120.0,314.0,180.48387096774192
2012-09,2012,09,115.0,341.0,171.4
2012-10,2012,10,250.0,362.0,311.7741935483871
2012-11,2012,11,308.0,379.0,346.8333333333333
2012-12,2012,12,195.0,370.0,288.61290322580646
2013-01,2013,01,190.0,330.0,232.51612903225808
2013-02,2013,02,290.0,325.0,307.32142857142856
2013-03,2013,03,266.0,603.0,388.9032258064516
2013-04,2013,04,313.0,495.0,367.46666666666664
2013-05,2013,05,525.0,1600.0,1113.6451612903227
2013-06,2013,06,277.0,1430.0,806.4
2013-07,2013,07,140.0,465.0,280.0967741935484
2013-08,2013,08,80.6,295.0,194.36451612903227
2013-09,2013,09,72.7,499.0,301.12333333333333
2013-10,2013,10,287.0,600.0,441.3225806451613
2013-11,2013,11,332.0,447.0,386.1333333333333
2013-12,2013,12,120.0,400.0,258.96774193548384
2014-01,2014,01,130.0,340.0,216.7741935483871
2014-02,2014,02,160.0,560.0,392.85714285714283
2014-03,2014,03,386.0,530.0,427.2258064516129
2014-04,2014,04,373.0,1360.0,727.8333333333334
2014-05,2014,05,762.0,2910.0,1633.5483870967741
2014-06,2014,06,958.0,3290.0,1914.0666666666666
2014-07,2014,07,535.0,885.0,679.9677419354839
2014-08,2014,08,433.0,695.0,542.5483870967741
2014-09,2014,09,367.0,733.0,478.93333333333334
2014-10,2014,10,441.0,948.0,561.0
2014-11,2014,11,355.0,589.0,478.1666666666667
2014-12,2014,12,190.0,506.0,422.258064516129
2015-01,2015,01,185.0,480.0,359.19354838709677
2015-02,2015,02,373.0,540.0,451.67857142857144
2015-03,2015,03,396.0,622.0,483.19354838709677
2015-04,2015,04,592.0,832.0,685.2666666666667
2015-05,2015,05,904.0,2020.0,1434.967741935484
2015-06,2015,06,869.0,2550.0,1927.5
2015-07,2015,07,406.0,1090.0,699.2258064516129
2015-08,2015,08,107.0,395.0,236.70967741935485
2015-09,2015,09,213.0,502.0,362.8666666666667
2015-10,2015,10,326.0,569.0,403.7741935483871
2015-11,2015,11,358.0,612.0,430.8
2015-12,2015,12,141.0,439.0,340.7741935483871
2016-01,2016,01,135.0,472.0,311.9032258064516
2016-02,2016,02,394.0,678.0,509.41379310344826
2016-03,2016,03,422.0,697.0,517.8387096774194
2016-04,2016,04,443.0,943.0,666.6
2016-05,2016,05,761.0,2320.0,1637.8387096774193
2016-06,2016,06,760.0,2320.0,1664.5
2016-07,2016,07,295.0,987.0,580.8064516129032
2016-08,2016,08,143.0,567.0,245.4516129032258
2016-09,2016,09,220.0,495.0,312.1333333333333
2016-10,2016,10,367.0,470.0,409.16129032258067
2016-11,2016,11,328.0,461.0,398.5
2016-12,2016,12,244.0,428.0,333.03225806451616
2017-01,2017,01,162.0,434.0,330.80645161290323
2017-02,2017,02,324.0,514.0,428.85714285714283
2017-03,2017,03,360.0,580.0,460.1290322580645
2017-04,2017,04,494.0,986.0,672.8666666666667
2017-05,2017,05,570.0,1530.0,993.1290322580645
2017-06,2017,06,682.0,2030.0,1378.4333333333334
2017-07,2017,07,329.0,653.0,475.16129032258067
2017-08,2017,08,167.0,408.0,271.64516129032256
2017-09,2017,09,111.0,463.0,216.13333333333333
2017-10,2017,10,381.0,628.0,450.8709677419355
2017-11,2017,11,338.0,426.0,380.8333333333333
2017-12,2017,12,223.0,428.0,275.19354838709677
2018-01,2018,01,221.0,302.0,243.93548387096774
2018-02,2018,02,256.0,338.0,301.17857142857144
2018-03,2018,03,319.0,580.0,379.0967741935484
2018-04,2018,04,384.0,778.0,480.93333333333334
2018-05,2018,05,701.0,1360.0,1028.3225806451612
2018-06,2018,06,244.0,934.0,458.03333333333336
2018-07,2018,07,64.4,290.0,189.97096774193548
2018-08,2018,08,27.4,207.0,112.06451612903226
2018-09,2018,09,119.0,196.0,156.46666666666667
2018-10,2018,10,197.0,546.0,372.1290322580645
2018-11,2018,11,241.0,377.0,305.43333333333334
2018-12,2018,12,138.0,373.0,267.48387096774195
2019-01,2019,01,130.0,409.0,279.258064516129
2019-02,2019,02,224.0,646.0,366.07142857142856
2019-03,2019,03,313.0,719.0,496.61290322580646
