date,year,month,min_cfs,max_cfs,mean_cfs,median_cfs,Q25_cfs
2019-09,2019,09,193.0,426.0,321.1,345.0,255.75
2019-10,2019,10,352.0,442.0,403.93548387096774,401.0,387.0
2019-11,2019,11,228.0,506.0,406.8666666666667,399.0,394.25
2019-12,2019,12,216.0,463.0,364.51612903225805,378.0,308.0
2020-01,2020,01,243.0,308.0,278.2258064516129,281.0,267.5
2020-02,2020,02,307.0,614.0,453.37931034482756,447.0,398.0
2020-03,2020,03,387.0,707.0,504.4516129032258,477.0,445.5
2020-04,2020,04,383.0,623.0,431.23333333333335,418.5,396.25
2020-05,2020,05,736.0,1280.0,1001.6774193548387,988.0,925.0
2020-06,2020,06,441.0,1790.0,980.0,834.0,546.75
2020-07,2020,07,225.0,436.0,331.80645161290323,317.0,298.0
2020-08,2020,08,31.7,231.0,92.14516129032258,73.2,61.650000000000006
2020-09,2020,09,79.2,358.0,216.86666666666667,232.0,160.25
2020-10,2020,10,208.0,408.0,281.19354838709677,286.0,257.0
2020-11,2020,11,262.0,397.0,337.3333333333333,342.5,330.5
2020-12,2020,12,225.0,320.0,268.48387096774195,265.0,255.0
2021-01,2021,01,236.0,325.0,287.3225806451613,288.0,280.5
2021-02,2021,02,255.0,409.0,325.85714285714283,325.5,289.75
2021-03,2021,03,327.0,557.0,412.06451612903226,401.0,372.0
2021-04,2021,04,278.0,410.0,351.8333333333333,359.0,324.25
2021-05,2021,05,264.0,731.0,500.83870967741933,462.0,401.5
2021-06,2021,06,229.0,951.0,511.56666666666666,424.5,279.75
2021-07,2021,07,169.0,336.0,225.3548387096774,215.0,192.0
2021-08,2021,08,33.0,440.0,141.39032258064518,102.0,87.45
2021-09,2021,09,82.7,628.0,153.0,122.0,100.17500000000001
2021-10,2021,10,274.0,502.0,366.0,368.0,338.0
2021-11,2021,11,279.0,471.0,343.26666666666665,340.5,325.25
2021-12,2021,12,205.0,393.0,290.8709677419355,303.0,249.0
2022-01,2022,01,253.0,396.0,321.5806451612903,334.0,287.5
2022-02,2022,02,214.0,401.0,318.07142857142856,326.5,276.5
2022-03,2022,03,303.0,1330.0,516.0322580645161,442.0,385.0
2022-04,2022,04,342.0,722.0,430.73333333333335,382.5,359.0
2022-05,2022,05,583.0,1750.0,1066.6774193548388,1070.0,755.0
2022-06,2022,06,532.0,1460.0,961.4666666666667,899.5,659.0
2022-07,2022,07,388.0,627.0,502.0833333333333,506.0,438.75
